ARL5B	0
LMNA	0.00250024
STAT3	0.00472168
CST5	0.00520192
HSPA8	0.00686928
KRT18	0.00750943
ZER1	0.00752744
MYH9	0.00763815
IFNA2	0.00788623
PEAK1	0.00810176
CERS4	0.0084716
SYNCRIP	0.00870445
MCM7	0.00878627
A2M	0.00903584
IL1A	0.00974188
HSPB1	0.010035
TUBA1A	0.0101153
MAP1LC3B	0.0105927
MYC	0.0106326
RPS18	0.0108632
IL1RN	0.0108743
DAG1	0.0110181
RPS19	0.0116855
PROK1	0.0117414
CCL23	0.0118177
CXCR5	0.0124539
EZR	0.0124606
EPHB2	0.012998
PABPC1	0.0133005
PKM	0.013331
BMP5	0.0135988
HSP90AA1	0.0136035
ANP32B	0.0138139
TCF7L2	0.0139416
IL9	0.0140566
IGHG1	0.0142239
CD53	0.0142993
ANXA2	0.0145359
SKP2	0.0149973
TRAF6	0.0151737
LGALS3	0.0154576
ATP12A	0.0155608
YWHAZ	0.01561
SCAMP1	0.0156284
SLC16A2	0.0161678
PTPRS	0.016715
EIF3E	0.016833
PAK4	0.0171807
CDK1	0.0173952
BIRC2	0.0178645
NF2	0.0178773
SLC39A10	0.0179667
CCL27	0.0179709
NDUFAF1	0.0180743
ACTN4	0.0181538
HNRNPH1	0.0181812
CD14	0.0184049
PPP2CA	0.0185123
ILF3	0.0185585
TPI1	0.0185773
PRMT1	0.0187275
MYO18A	0.0188601
CNOT1	0.0189676
SH3GL2	0.0191326
USF2	0.0192826
EFTUD2	0.0195085
S100A8	0.0196356
IL4R	0.0197379
BIRC3	0.0197558
CHD4	0.0198335
PCLAF	0.0199291
CFTR	0.0199931
CALR	0.0200505
NTAQ1	0.0200918
MAP4K4	0.0201079
FST	0.0201436
TM2D3	0.020227
CCR9	0.0203138
CCR7	0.0203307
GANAB	0.0204314
RC3H1	0.020514
HNRNPA1	0.020982
IL1B	0.0210648
IL17A	0.0214186
CCR8	0.0214256
TFAP2A	0.0215095
COPB1	0.0215623
TRAF2	0.0216026
CXCR6	0.0217972
HTT	0.0219804
B4GALT5	0.022056
NCBP3	0.0221437
RPL31	0.0221823
MDM2	0.0221925
DCAF4	0.0222128
CCL19	0.0225512
TRIP13	0.0226801
HNRNPA2B1	0.022711
MSN	0.0228556
BRD4	0.022876
SEC22B	0.022896
CSF3R	0.0229933
IL2	0.0230948
STAT5B	0.0232985
RALBP1	0.0233874
GOPC	0.0234529
SGTB	0.0235559
TGFBR2	0.0236929
GLS	0.0238932
HSPA5	0.0239629
MBP	0.0240824
YBX3	0.0241578
XPO5	0.0242593
SUMO2	0.0242674
SLC38A1	0.0242833
TNFRSF9	0.0242834
NPM1	0.0244789
TNFSF10	0.0245507
LIFR	0.024617
SREBF2	0.0247136
MTDH	0.0247752
WFS1	0.0248111
SGCB	0.0248303
QKI	0.0248447
LTF	0.0249816
MCM2	0.0249936
TDGF1	0.0251337
IKBKG	0.0251502
MAP3K7	0.0251628
EEF1A1	0.0252098
RIF1	0.0253474
PCDH1	0.0253598
GRB2	0.0253881
RACK1	0.0253934
CASK	0.0255019
IKZF4	0.0256424
CCL17	0.025777
CRYAB	0.0259159
TLX3	0.0259951
CXCL13	0.0260282
TBL1X	0.0263021
CEBPB	0.0263421
AHNAK2	0.02638
IFNGR1	0.0264307
FYN	0.0264384
CSNK2B	0.0264998
RPL35A	0.0265129
MIF	0.026632
EEF1G	0.0266558
HEATR1	0.0266916
CXCL3	0.0267476
HLA-C	0.0267639
RPS4X	0.0267833
PTPRC	0.0269553
YWHAE	0.0270129
RANGAP1	0.0270359
AIFM1	0.027112
TUBB3	0.0271533
SNTA1	0.0271987
CCL14	0.0272078
CASP3	0.027266
SACM1L	0.0272937
RPL9	0.0275032
BID	0.0275145
LRIF1	0.0275602
FADD	0.0277484
TNFRSF11A	0.0278297
TP53	0.0278951
TUBA4A	0.0279883
IL6ST	0.0281203
LMO7	0.0281874
RBX1	0.0281962
ZDHHC17	0.0283077
ANP32A	0.0283209
CSF2RA	0.0284609
TNFRSF10B	0.0285033
RNF123	0.0285339
PIK3R2	0.0286052
SRC	0.0286356
EDA	0.0286532
KIT	0.0287275
IFNGR2	0.0288534
FKRP	0.0288694
EREG	0.0289232
LAPTM4B	0.0290858
ESR1	0.0291498
PTMA	0.0291519
DYNLL1	0.0293211
YBX1	0.0293294
ACTG1	0.0293787
ADAMTS2	0.0294238
ESR2	0.0294255
ALDH18A1	0.0296011
DAD1	0.0296246
HGS	0.0296388
FBXW7	0.029687
ATP2B4	0.0297666
VCAM1	0.0298755
KRT31	0.0298946
PPBP	0.0298964
PATZ1	0.0299166
TNIK	0.0299286
KITLG	0.0299288
MAP3K1	0.029962
ERBB4	0.0299721
TAF5L	0.0300797
PLEC	0.0300866
VIRMA	0.0300953
IFNG	0.0302722
CHM	0.0303238
IRAK4	0.0303344
ATP8B2	0.0303485
SQSTM1	0.0303874
PHB1	0.0304212
CXCL8	0.0304886
EEF1B2	0.0305982
PTPRJ	0.0306248
SERPINB4	0.0308475
