CCL4	0
IL8	0.0238964
IL22RA2	0.0880057
MYH9	0.0899458
SYNCRIP	0.0924338
LMNA	0.0927422
ZER1	0.0948695
HNRNPA1	0.097353
CST5	0.0976117
MCM7	0.0983578
HSPA8	0.0990741
MCM2	0.0999468
KRT18	0.10012
RPS19	0.100186
EZR	0.100716
PABPC1	0.101397
HSP90AA1	0.101584
HNRNPA2B1	0.101884
IL9	0.103109
RC3H1	0.104012
YWHAZ	0.104292
ARL5B	0.105494
CFTR	0.105677
ANXA2	0.106019
CHD4	0.106421
STAT3	0.106604
DAG1	0.106911
ANP32A	0.106993
HNRNPH1	0.10734
RPS18	0.108348
PROK1	0.108441
MSN	0.108634
GANAB	0.109682
ILF3	0.109847
SLC16A2	0.109851
PAK4	0.11016
COPS5	0.110342
MYC	0.110656
ANP32B	0.110764
ACTN4	0.110967
MDM2	0.111594
GRB2	0.111696
PTMA	0.111946
RIF1	0.112946
TFAP2A	0.113315
CALR	0.113349
PRMT1	0.113802
HSPB1	0.113808
USF2	0.114147
LRIF1	0.114211
BIRC3	0.114306
IL22	0.114476
YBX3	0.115783
MAP3K1	0.115947
CDK1	0.115989
PCLAF	0.116084
HSP90B1	0.116272
ESR2	0.116357
SKP2	0.11643
TUBA1A	0.11646
SRC	0.116548
VAPA	0.116608
SUMO2	0.11676
PHB1	0.116841
ZNF587	0.117298
IGHG1	0.117536
QKI	0.117558
RBX1	0.117605
MAP1LC3B	0.117617
IFNA2	0.11769
CYLD	0.117705
IL1B	0.117743
PRKCI	0.118005
MAPK1	0.11806
HIF1A	0.118083
TRAF6	0.118221
PEAK1	0.118414
TGFBR2	0.118667
MAP3K7	0.118717
MAP2K1	0.119169
TUBA4A	0.119332
CUL3	0.119486
EEF1B2	0.119576
TP53	0.119651
NF2	0.119939
NPM1	0.1201
CDC5L	0.120273
HTT	0.120307
MYO18A	0.120694
COPS6	0.120917
EEF1G	0.121431
LYN	0.121532
STUB1	0.121797
PRPF6	0.121981
SRRT	0.121994
EIF3E	0.122141
BRD4	0.122199
CNOT1	0.122229
PAK2	0.122264
MCM3	0.1225
IL1A	0.122501
HSPA5	0.122577
FBXW7	0.122616
LIF	0.122789
GRN	0.122957
RPL31	0.122967
VHL	0.123003
SF3A2	0.123157
EWSR1	0.123441
CDK9	0.123766
PRKACA	0.124171
RPL35A	0.124231
VIM	0.12431
EFTUD2	0.124415
PKM	0.12459
RALBP1	0.124686
PAK1	0.124691
HADHB	0.12471
RPL9	0.124899
RPS4X	0.125061
HNRNPU	0.125308
MTDH	0.125713
CASK	0.125774
RACK1	0.125891
YBX1	0.125892
TEX101	0.126138
AKT1	0.126157
NCBP3	0.126297
FYN	0.126425
SRSF1	0.126492
IFNG	0.126502
HSPA9	0.126547
SH3GL2	0.126882
CAMK1	0.126933
LMO7	0.127047
LGALS3	0.127086
ENO1	0.127148
RPS6KA3	0.127296
DYNLL1	0.127427
XPO5	0.127518
CASP3	0.127842
TUBB	0.127879
TNFSF10	0.128051
NOS2	0.128127
SHARPIN	0.128176
CEBPB	0.128322
CCDC8	0.128328
BMP5	0.128417
VIRMA	0.128456
CDKN1A	0.128643
SEC22B	0.128704
ACTB	0.12873
YY1	0.128797
RNF123	0.128825
HOXA1	0.1291
IL1RN	0.129179
API5	0.129296
AIFM1	0.129389
MAP4K4	0.129467
TPI1	0.129576
STK11	0.129657
NFKB1	0.12969
RPS6KA1	0.129742
ESR1	0.129832
TLX3	0.12994
RANBP9	0.130304
IKZF4	0.130355
EIF3I	0.130359
SLC30A1	0.130778
BIRC2	0.130998
KIF1B	0.131002
IKBKB	0.131186
KRTAP12-3	0.131207
CSNK2B	0.131217
PPP2R2B	0.131315
GLS	0.131337
MAPK3	0.13147
PDIA3	0.13149
CIT	0.13151
TUBB3	0.131632
HTRA2	0.131675
TRAF3IP2	0.131733
YWHAE	0.131765
NTAQ1	0.131999
SPDL1	0.132006
TRIM25	0.132101
TRIM27	0.132147
LRRK2	0.132268
SOS1	0.132274
COPB1	0.132398
PPP2CA	0.132568
SREBF2	0.132737
CALM1	0.132883
EEF1A1	0.132932
BEX2	0.13296
MET	0.133033
SOCS3	0.133057
RMC1	0.133165
EZH2	0.13317
IL10RB	0.133195
HEATR1	0.133198
PIK3R1	0.133212
SQSTM1	0.133237
ZBTB16	0.133332
STK16	0.133579
PLEC	0.133582
CXCR5	0.13365
NEK4	0.133801
RNF4	0.133829
ERGIC2	0.133907
SCAMP1	0.133946
IL4R	0.13426
WASF1	0.134365
IFNAR1	0.134388
STAT5B	0.13439
CD14	0.134454
TAB1	0.134517
TNFRSF11A	0.134729
CAPN1	0.134745
NTRK1	0.134751
LIFR	0.135059
ZDHHC17	0.13548
EGFR	0.135749
BID	0.135771
IKBKG	0.136382
HMGB1	0.136499
HGS	0.136505
MUC1	0.136682
ABL1	0.136761
BMPR1A	0.136859
IL10RA	0.136873
ISG15	0.136953
FTH1	0.137102
IFNGR2	0.137134
IL2RG	0.137145
IL16	0.137149
ICAM1	0.137186
EBI3	0.137264
KRTAP1-3	0.137492
TMPO	0.137699
CRYAB	0.137938
SNX27	0.137992
TGFBR1	0.138175
FAM118B	0.138195
NMT1	0.138248
ZNF581	0.1383
EPHB2	0.138404
KITLG	0.13851
TRAF2	0.138656
SLC39A10	0.138657
DCAF4	0.138672
MBNL1	0.138717
CCZ1	0.138822
ACTG1	0.138823
SLC38A1	0.138899
CBL	0.1389
CLU	0.138927
RIGI	0.138941
FZR1	0.139119
FASLG	0.13919
CASP8	0.139229
PDGFRB	0.139288
PCDH1	0.139347
ELAVL1	0.139462
TNIK	0.139476
GORASP2	0.139507
GOLGA2	0.139564
CANX	0.13968
PTPRG	0.139703
NDEL1	0.13975
STAT5A	0.14001
VTN	0.140046
UBQLN2	0.14011
ATP2B4	0.140298
LEMD3	0.14039
TBK1	0.14052
PSTPIP1	0.140559
IDE	0.140593
S100A8	0.140608
TNFRSF9	0.140658
FOXM1	0.140814
CYSRT1	0.140895
TRAF3	0.141048
CDH1	0.141062
MID2	0.141092
TNFRSF10B	0.141206
INTS1	0.141383
NGFR	0.141417
CERK	0.141457
TCF7L2	0.141595
CCR8	0.141614
RANGAP1	0.141734
ATP12A	0.141805
FADD	0.141895
IL2	0.142015
FGFR1	0.142064
KRT31	0.142194
ALDH18A1	0.142212
PTPN1	0.142427
SOCS5	0.142482
CD151	0.142511
CXCR6	0.142586
TM2D3	0.142674
UBE2O	0.142767
ADRB2	0.142807
FHL3	0.142814
MBP	0.142946
NDUFAF1	0.143109
SHMT2	0.143256
TRIP13	0.143258
GFER	0.143346
CCR9	0.143403
KAT5	0.143434
PIK3R2	0.143519
STAT6	0.143519
IL7R	0.143624
CNTFR	0.144006
KIF14	0.144199
NR3C1	0.144324
TMEM237	0.144503
TK1	0.144741
HLA-B	0.144745
CSNK2A1	0.144778
IRAK4	0.14479
SGTB	0.144821
IL22RA1	0.144826
IL20	0.145101
STAT1	0.145154
CD44	0.145173
PTDSS1	0.145369
LRRC25	0.145428
H2BC8	0.145442
GMCL1	0.145587
LYPLA1	0.145757
KIT	0.145779
CISD2	0.145891
FN1	0.146006
TAF5L	0.146062
HLA-C	0.146088
EREG	0.146104
COPS3	0.146113
TNFRSF10A	0.146149
EP300	0.146185
SLC22A18	0.14621
WFS1	0.146248
RB1	0.146316
