CCL4	0
IL8	0.0529171
CST5	0.0674607
MCM2	0.0827923
IL22RA2	0.0838839
TRAF6	0.089373
MYH9	0.0897152
YWHAZ	0.089822
IL9	0.0906543
HNRNPA1	0.0917381
HSPA8	0.0922131
ARL5B	0.0926147
HSP90AA1	0.0930423
SYNCRIP	0.0935562
GRB2	0.0954438
HSPB1	0.0954617
PABPC1	0.0955971
CFTR	0.0956334
ZER1	0.0958234
SLC16A2	0.0967845
SRC	0.096838
MSN	0.097307
EFTUD2	0.0975389
NFKB1	0.0975622
HNRNPH1	0.0975683
RC3H1	0.0980067
DAG1	0.0983168
NPM1	0.0984872
PROK1	0.0987988
EZR	0.0990685
ANXA2	0.0992494
VHL	0.0992838
HSP90B1	0.0993922
LYN	0.0994374
MAP1LC3B	0.0996312
RBX1	0.100145
PRKACA	0.100348
CALR	0.100394
ZNF587	0.10071
HNRNPA2B1	0.100828
ENO1	0.101034
RPS19	0.101185
BIRC3	0.101277
CDK1	0.101471
MCM7	0.10151
YWHAE	0.101588
CIT	0.101589
CDC5L	0.101706
PAK1	0.101831
CERS4	0.10185
PCLAF	0.101862
COPS5	0.102031
MAP2K1	0.102092
BRD4	0.102264
PHB1	0.102307
MET	0.102423
CHD4	0.102567
ANP32B	0.102649
SUMO2	0.102691
LMNA	0.102731
CYLD	0.102813
MAP3K1	0.102904
PKM	0.102909
ESR1	0.103166
TUBA4A	0.103448
ACTB	0.103457
ESR2	0.103909
GRN	0.103913
MAPK1	0.104109
PAK4	0.104165
RNF4	0.104497
SOS1	0.104604
COPS6	0.104838
GANAB	0.104863
TUBA1A	0.105038
FN1	0.10509
MAPK3	0.105172
RPS18	0.105225
RACK1	0.105227
YBX1	0.105536
SP1	0.105615
RPS6KA3	0.105702
ILF3	0.105889
CUL3	0.106384
CASP8	0.106395
RPL31	0.106442
TFAP2A	0.106457
CANX	0.106638
TGFBR2	0.106947
STK11	0.107001
HSPA9	0.107057
SLC38A1	0.107097
CDK9	0.107129
KRT18	0.107241
ABL1	0.107302
PAK2	0.107507
PDGFRB	0.107572
IFNA2	0.107577
PPP2R2B	0.107601
STUB1	0.10763
PIK3R2	0.107768
H4C16	0.107832
MAP4K4	0.107937
TRAF2	0.107941
SKP2	0.107991
PDIA3	0.108026
PTMA	0.108054
TMPO	0.108142
HIF1A	0.108231
RPS6KA1	0.10832
