CCL4	0
IL8	0.0216547
CST5	0.0933115
IL22RA2	0.0969206
LMNA	0.0978671
MYH9	0.0980737
SYNCRIP	0.0984364
HSPA8	0.101109
HNRNPA1	0.102397
ZER1	0.102555
HSP90AA1	0.103927
KRT18	0.106355
EZR	0.106473
HNRNPA2B1	0.106677
IL9	0.106925
RPS19	0.107178
STAT3	0.107378
HNRNPH1	0.108426
ANXA2	0.108579
YWHAZ	0.109028
MCM2	0.109495
PABPC1	0.110355
PROK1	0.110865
MCM7	0.111969
GRB2	0.113588
ACTN4	0.114414
SLC16A2	0.114631
ILF3	0.114872
ESR2	0.115974
MYC	0.116617
SRC	0.116624
TGFBR2	0.117197
MSN	0.117369
RPS18	0.118167
ZNF587	0.119201
HSPB1	0.119225
RC3H1	0.119335
CDK1	0.119368
CFTR	0.119491
IGHG1	0.11959
PAK4	0.119741
NPM1	0.119961
CHD4	0.12035
HSPA5	0.120514
GANAB	0.120724
SKP2	0.120908
PHB1	0.121226
MAPK1	0.121454
DAG1	0.121497
CALR	0.121538
LYN	0.12244
PRMT1	0.123034
ANP32A	0.123463
LRIF1	0.123484
TFAP2A	0.123485
ANP32B	0.123829
TUBA4A	0.124415
VIM	0.124435
HTT	0.12446
VAPA	0.125141
EEF1G	0.125209
NF2	0.125387
MAP3K7	0.125878
STUB1	0.126016
HSP90B1	0.126023
FYN	0.1261
BRD4	0.126101
IFNA2	0.126223
CUL3	0.126412
YBX3	0.126472
MAP1LC3B	0.126695
MAP3K1	0.126776
PKM	0.126837
MYO18A	0.126853
BMP5	0.126856
RIF1	0.127051
COPS5	0.127174
RPL31	0.127388
LIF	0.12819
MDM2	0.128404
PCLAF	0.128634
GRN	0.128818
EEF1B2	0.128978
HIF1A	0.129017
PEAK1	0.129167
EIF3E	0.129238
ENO1	0.12932
CYLD	0.12934
ESR1	0.129387
TUBB	0.129488
ACTB	0.12949
TUBA1A	0.129591
MCM3	0.129716
IL1A	0.129732
TP53	0.129881
RPL35A	0.130001
RPS4X	0.130019
VIRMA	0.130441
YBX1	0.130488
VHL	0.130489
EFTUD2	0.130625
HOXA1	0.130631
PTMA	0.131155
IL1B	0.131276
CASP3	0.131292
SOS1	0.131677
MET	0.131721
KRTAP12-3	0.131908
CSNK2B	0.13195
STK11	0.132238
SRSF1	0.132326
PRKACA	0.13236
MAP2K1	0.132476
TRAF6	0.13275
NTAQ1	0.132812
CNOT1	0.132843
RPL9	0.133038
MTDH	0.133041
FBXW7	0.133162
EWSR1	0.133258
HSPA9	0.133271
BIRC3	0.133385
USF2	0.133506
MAPK3	0.133508
EEF1A1	0.133604
IFNG	0.133611
HADHB	0.133631
TNFSF10	0.133718
CDC5L	0.133792
IL1RN	0.13386
PPP2CA	0.13389
NFKB1	0.133951
BEX2	0.133957
PAK2	0.133982
PAK1	0.13401
IL22	0.134168
EGFR	0.134508
LGALS3	0.134576
CXCR5	0.134647
QKI	0.134772
SUMO2	0.134839
IFNAR1	0.134986
DYNLL1	0.135146
RACK1	0.135199
MAP4K4	0.135267
NCBP3	0.13537
STAT5B	0.135532
RALBP1	0.135571
YWHAE	0.135597
RBX1	0.135726
RANBP9	0.135735
XPO5	0.135985
CCDC8	0.136395
SEC22B	0.136406
COPS6	0.136574
ELAVL1	0.136594
EZH2	0.136649
BIRC2	0.136812
CCR8	0.137014
TEX101	0.137019
RNF123	0.137156
CD14	0.137161
PRPF6	0.137203
CXCR6	0.137216
PRKCI	0.13722
PLEC	0.137244
HNRNPU	0.137387
CAPN1	0.137472
PDIA3	0.137616
SQSTM1	0.137649
CDK9	0.137656
SF3A2	0.137804
TPI1	0.137832
