CST5	0
IL22RA2	0.0206516
MYH9	0.0233073
MCM2	0.025021
ARL5B	0.0270809
HNRNPA1	0.0302808
HSPA8	0.0306192
SYNCRIP	0.0327809
ZER1	0.0334801
YWHAZ	0.0374558
HNRNPA2B1	0.0381232
IL9	0.0387759
EZR	0.0417484
PABPC1	0.0421477
IFNA2	0.0429992
HSP90AA1	0.0454129
MCM7	0.0456174
RPS19	0.0457422
GANAB	0.0470679
RIF1	0.0475309
RPS18	0.0482802
DAG1	0.0487421
NPM1	0.0507167
ILF3	0.0511321
ANXA2	0.0516562
VAPA	0.0522019
STUB1	0.0523525
IL22	0.0529423
KRT18	0.0531253
CALR	0.0537581
MYC	0.0539
HNRNPH1	0.0541081
MSN	0.0543758
HSPB1	0.0547984
PTMA	0.0548742
CHD4	0.0549754
MDM2	0.0558242
PHB	0.0564919
PRMT1	0.0567263
IL10RA	0.0585328
YBX1	0.0588969
SUMO2	0.0591938
BIRC3	0.0595983
EFTUD2	0.0596269
CDK1	0.060077
PKM	0.0603901
GRN	0.0604878
EEF1G	0.0611926
PDIA3	0.0613523
MAP1LC3B	0.0613829
YBX3	0.0614439
STAT3	0.0615217
YWHAE	0.061732
PEAK1	0.0617403
HSP90B1	0.0618195
CYLD	0.0625371
HADHB	0.0627451
PROK1	0.0627602
PAK4	0.0636305
RC3H1	0.064386
COPS5	0.0644453
RPS4X	0.0645833
HTT	0.0650836
RPL31	0.065095
MYO18A	0.0655088
HSPA9	0.0667415
XRCC6	0.0672297
RPL9	0.067236
RBX1	0.0672774
BAG6	0.0673553
SLC16A2	0.0680365
AIFM1	0.0681223
ENO1	0.0681272
ZNF587	0.0681982
BRD4	0.0683128
ACTN4	0.0684926
PRKACA	0.0687718
FBXW7	0.0689324
SOS1	0.0692865
CCDC8	0.0696642
MCM3	0.0698633
PPP2CA	0.0701864
TFAP2A	0.0705907
CDK9	0.0710339
MAP3K1	0.0711836
TP53	0.071189
TUBB3	0.0712414
SRRT	0.0715993
PAK2	0.0719432
IL10RB	0.0719501
VIM	0.072005
PTPN1	0.0722265
AKT1	0.0722937
IGHG1	0.0723628
CDC5L	0.0728104
TNFRSF9	0.0730007
COPS6	0.0734893
NCBP3	0.0735149
SRSF1	0.0735566
SRC	0.0736317
IL4R	0.073722
ELAVL1	0.0737942
PRPF6	0.0738942
IFNAR1	0.0742847
COPB1	0.0743937
CNOT1	0.0745145
LYN	0.0746896
EWSR1	0.0748069
CUL3	0.0750223
RACK1	0.075285
QKI	0.0758126
TRIM25	0.0758237
EIF3I	0.0763246
TMPO	0.076351
HMGB1	0.0766963
IKZF4	0.0767176
ACTB	0.0774355
SQSTM1	0.0774825
RPL35A	0.0774988
SEC22B	0.0780062
CDH1	0.0782984
DYNLL1	0.0783499
HGS	0.0787579
MTDH	0.0792254
CSNK2B	0.0793718
SF3A2	0.0794326
TM2D3	0.0798655
WDYHV1	0.0801837
MAPK1	0.080258
MAP2K1	0.0803685
GORASP2	0.0804714
MAP3K7	0.080514
CLU	0.0805439
