CST5	0
HSPA8	0.0114394
ARL5B	0.0149246
LMNA	0.0168315
RPS19	0.0173116
MYH9	0.0208644
ZER1	0.0235856
SYNCRIP	0.0241589
KRT18	0.0243048
PROK1	0.024335
MYC	0.0259728
RPS18	0.0264577
IL9	0.0267582
MDM2	0.0277947
MCM7	0.0294977
HSPB1	0.0300567
HNRNPA2B1	0.0310648
HSP90AA1	0.031718
NPM1	0.0324809
TRIM25	0.0337691
GANAB	0.0344637
FYN	0.0349122
ANXA2	0.0351018
TGFBR2	0.0353388
CHD4	0.0355161
ACTN4	0.0358999
PABPC1	0.0364807
ILF3	0.0366384
HTT	0.0368283
CDK1	0.0371782
NCBP3	0.0381594
CFTR	0.0381875
STAT3	0.0388544
RC3H1	0.0388609
XRCC6	0.0398036
IGHG1	0.0401486
HSPA5	0.0404519
CASP3	0.0405767
ELAVL1	0.0409914
TFAP2A	0.0412501
VIM	0.0413778
WDYHV1	0.0418414
FBXW7	0.0422523
PEAK1	0.0431092
PKM	0.0431337
RIF1	0.0432187
RPL31	0.043696
IFNA2	0.0437614
TP53	0.0440601
SLC16A2	0.0442199
TUBA1A	0.0443663
PAK4	0.0444104
SUMO2	0.0446049
YWHAZ	0.0449668
BIRC3	0.0450701
EWSR1	0.0460529
EZR	0.0461075
ACTB	0.0468063
GRB2	0.0468998
HNRNPH1	0.047182
DAG1	0.0474275
PIK3R1	0.0475445
IL1A	0.0475974
MCM2	0.0485569
TRAF6	0.0486962
VTN	0.0488007
HTRA2	0.0489304
AIFM1	0.0491416
ANP32A	0.049424
IFNG	0.0495163
RNF4	0.0495681
QKI	0.0502
PRKCI	0.0502548
VIRMA	0.0502587
MAP3K7	0.0503367
STUB1	0.0504111
TPI1	0.0508735
CCL19	0.0509439
YBX3	0.0509483
SRC	0.051103
YWHAE	0.051108
IFNAR1	0.0512878
IL1RN	0.0514634
MAP1LC3B	0.0515225
RACK1	0.0515364
HSPA9	0.0515458
SRSF1	0.0515643
BMP5	0.0516631
MAPK3	0.0520001
MAP3K1	0.0521252
UPK2	0.05214
PDIA3	0.0521578
CYLD	0.0521702
HNRNPA1	0.0524799
EFTUD2	0.0528947
ESR1	0.0529543
PTMA	0.0529681
VAPA	0.0531123
SH3GL2	0.0532149
HMGB1	0.0535742
LYN	0.0537128
BIRC2	0.0539297
TNFRSF9	0.0539372
BAG6	0.0539594
SKP2	0.0541627
CAPN1	0.054221
A2M	0.0543876
HSP90B1	0.0546555
MAP4K4	0.0547339
CNOT1	0.0553248
CAMK1	0.0554719
SOS1	0.0554755
CDK9	0.0556315
CDH1	0.055652
MYO18A	0.0557921
VCAM1	0.0559124
CCL4L1	0.0559446
EEF1B2	0.0560094
IL1B	0.0561452
CALR	0.056263
NOS2	0.0563627
IL4R	0.0564966
GRN	0.0568601
EEF1G	0.0568908
SF3A2	0.057002
EGFR	0.0570527
RALBP1	0.0571254
CCR6	0.0571476
COPS5	0.0573433
IL33	0.0576871
HADHB	0.0578015
DDX58	0.0582535
RPL35A	0.0584396
HGS	0.0584475
TMEM237	0.0585532
RNF123	0.058691
CCR8	0.0588236
TLX3	0.0590947
LIFR	0.0591682
ITGA4	0.0592833
CDC5L	0.0594178
SEC22B	0.0594434
PHB	0.0595647
NRG1	0.0596475
ATP2B4	0.0596947
ZBTB16	0.0596978
RPL9	0.0597327
LIF	0.0599874
MSN	0.0600213
HNRNPU	0.0600487
TNFSF10	0.0602169
EP300	0.0603047
MTDH	0.0603234
RBX1	0.0604976
COPS6	0.06054
MAP2K1	0.0606407
STK11	0.0607936
LMO7	0.0608721
PRMT1	0.061142
AKT1	0.06137
CCR3	0.0613721
RANBP9	0.061411
TRAF3	0.0615229
FBXO6	0.061695
TUBB3	0.0618109
PPP2CA	0.0618288
NDEL1	0.0618398
LGALS3	0.0618952
MCM3	0.0620011
IKBKG	0.0621376
MAPK1	0.0621997
KIF1B	0.0624384
TRAF2	0.062459
CALM1	0.0626807
RPS4X	0.0628002
EZH2	0.0628526
PTPN1	0.0629761
CIT	0.0630836
ENO1	0.0630987
KITLG	0.0631731
CD14	0.0631746
CCDC8	0.0633501
PF4	0.0633764
IFNGR2	0.0634167
PDGFRB	0.0634182
TGFBR1	0.0634648
